File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.2438387870788574
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1107707023620605
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1329572200775146
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1253738403320312
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.4828412532806396
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.597536325454712
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.4446475505828857
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1335883140563965
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1807351112365723
all_data,Naive Bayes,0.8707495729922688,0.7852470991708965,0.6972657667217044,0.7278057113429404,1.1345007419586182
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.3811583518981934
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.326469898223877
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.2830936908721924
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.3211822509765625
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.7616825103759766
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,2.180692672729492
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.6309893131256104
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.303124189376831
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.3122389316558838
all_data,QDA,0.8766879390407826,0.8158401540721132,0.6877517205312589,0.7260199895490547,1.3032374382019043
all_data,MLP,0.8988428841170787,0.9112869495517625,0.7114142286431334,0.7646985278826511,619.1429634094238
all_data,MLP,0.901197387966772,0.8958896671163348,0.7279535469849694,0.7781572815004985,645.4483051300049
all_data,MLP,0.9030785181992727,0.8775661787812392,0.7479288419507935,0.7919633929574739,673.0478248596191
all_data,MLP,0.8980215455648601,0.9269007343973159,0.701924184115665,0.757032636887762,345.61105942726135
all_data,MLP,0.8460158014939531,0.7659903345287643,0.5682260235276936,0.580490348735714,258.5254936218262
all_data,MLP,0.8961492469296952,0.8838548721955306,0.7165454950770356,0.7652759755584603,255.9151337146759
all_data,MLP,0.8955999215754157,0.88702543234249,0.712584000875272,0.7620291360880841,678.7796938419342
all_data,MLP,0.9002594723297224,0.8834435315823326,0.7324476687816999,0.7798472193374791,1055.7582132816315
all_data,MLP,0.898962993840844,0.8763745831822176,0.7324621518780068,0.778402129015071,242.40559768676758
all_data,MLP,0.8964124285302986,0.9063839585082691,0.7053277496495771,0.7578147285127503,289.96943378448486
all_data,Random Forest,0.9466483204951347,0.9679068722976027,0.8417930641336011,0.8899760280628564,13.6107919216156
all_data,Random Forest,0.9482203448208864,0.9675100086737438,0.8473008167123173,0.8939234046982469,14.744028091430664
all_data,Random Forest,0.8851751040803746,0.9351515818058536,0.6579867096022299,0.707650328628693,14.835568904876709
all_data,Random Forest,0.9291829536040865,0.958114170735089,0.7897506170395356,0.845956739669631,14.313602685928345
all_data,Random Forest,0.9476869163418111,0.9667628990383406,0.845993514633214,0.8927384047563209,14.279201030731201
all_data,Random Forest,0.9465706024385807,0.9676487013716883,0.8416957819661475,0.8898272753318388,18.15134572982788
all_data,Random Forest,0.9475544423817758,0.9664520054827969,0.8457494691945013,0.8924651105832864,17.426851511001587
all_data,Random Forest,0.9471517215432687,0.9678432297704613,0.8435125654043678,0.8912341386941542,14.119930744171143
all_data,Random Forest,0.8923869864646939,0.941504321922606,0.6787882324824613,0.7329582759166287,16.93536615371704
all_data,Random Forest,0.9283810445660065,0.9574594441433428,0.7874680400828473,0.8438594672486095,17.132588624954224
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,11.119989156723022
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,8.423635959625244
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,9.59744119644165
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,9.722417831420898
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,8.466110706329346
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,9.851338148117065
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,9.523699045181274
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,8.985954761505127
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,8.841101169586182
all_data,ID3,0.9515374927801692,0.9319590362304095,0.8887936275119191,0.9085338029943659,10.156620979309082
all_data,AdaBoost,0.9315621859263198,0.9115929566256322,0.8308531783736921,0.864243032770998,109.47026562690735
