File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
Bot,MLP,0.6785173978819969,0.5502913182707704,0.5249244359213858,0.5075133037587118,0.4066944122314453
Bot,MLP,0.6338880484114977,0.5546094802769672,0.5532613098140999,0.5538280881733566,0.45346784591674805
Bot,MLP,0.680786686838124,0.5859261837658182,0.5632547797551641,0.5640945502051838,0.5102367401123047
Bot,MLP,0.6724659606656581,0.5321492702242276,0.5153911009348731,0.4940815354334536,0.4410064220428467
Bot,MLP,0.6149773071104387,0.5399674620390456,0.5406131091621962,0.540243031713008,0.44990992546081543
Bot,MLP,0.6331316187594553,0.467983495071445,0.4815284746388492,0.4596956390206989,0.4540259838104248
Bot,MLP,0.6754916792738276,0.5922478643376259,0.5797383567947054,0.582850270860686,0.4399905204772949
Bot,MLP,0.7518910741301059,0.7067607231419499,0.6376120373508349,0.6497130596629097,0.5354640483856201
Bot,MLP,0.7284417549167927,0.6638621059075605,0.6180011957998219,0.6263605108789697,0.33685731887817383
Bot,MLP,0.7617246596066566,0.7551592718998863,0.6235944530317934,0.6329703550606163,0.7685394287109375
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.24704504013061523
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.2026686668395996
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.2030351161956787
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.19584107398986816
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.22142529487609863
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.2008800506591797
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.20649123191833496
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.1989290714263916
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.198319673538208
Bot,Nearest Neighbors,0.9500756429652042,0.9319995687354219,0.9526391632707605,0.9413465054746488,0.246826171875
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06625771522521973
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06360626220703125
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06387495994567871
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06583833694458008
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06643533706665039
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06447124481201172
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06905460357666016
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.07098531723022461
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06371212005615234
DDoS,Naive Bayes,0.7755262219051017,0.7375449977281874,0.6919087171321527,0.7059315016568402,0.06468605995178223
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.09371542930603027
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.1032252311706543
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.1072690486907959
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.10073971748352051
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.09971833229064941
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.10391640663146973
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.10141110420227051
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.10203933715820312
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.12782669067382812
DDoS,QDA,0.4164466642882626,0.6684198882294935,0.5841824775279318,0.3970374749467891,0.1004476547241211
DDoS,Random Forest,0.9624687834463075,0.9471225777742461,0.9669646111976713,0.9561587774363203,0.6099164485931396
DDoS,Random Forest,0.9636817695326436,0.9494319699615548,0.9667957085402604,0.9574486630832917,0.6349742412567139
DDoS,Random Forest,0.9633250089190153,0.9492244647516739,0.9660251072750873,0.957003133615294,0.6168901920318604
DDoS,Random Forest,0.9629682483053871,0.948833931897805,0.9655643890053587,0.9565820905678758,0.5775456428527832
DDoS,Random Forest,0.9636104174099179,0.9489904222287981,0.967330217165991,0.9574140352493807,0.6106364727020264
DDoS,Random Forest,0.9623974313235819,0.9471734363935621,0.9666383337249453,0.9560559627670104,0.8809199333190918
DDoS,Random Forest,0.961969318587228,0.9466832302591719,0.9661267895339969,0.9555556511476595,0.9408466815948486
DDoS,Random Forest,0.9622904031394934,0.9472517982591552,0.9661489175158564,0.955901521537277,0.89473557472229
DDoS,Random Forest,0.9637531216553692,0.9490361586340834,0.9677073205599368,0.9575972371219673,0.9223039150238037
DDoS,Random Forest,0.9622547270781305,0.9468965068197244,0.9666744076582587,0.9559059436151024,0.7196199893951416
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.2747817039489746
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.3531830310821533
DDoS,ID3,0.9622904031394934,0.9491117809965891,0.9630156561174745,0.955642937355655,0.43143224716186523
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.40183496475219727
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.4195537567138672
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.42489171028137207
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.4114243984222412
DDoS,ID3,0.9622547270781305,0.949081247125743,0.9629558117129263,0.9555995296143942,0.43303990364074707
DDoS,ID3,0.9622904031394934,0.9491117809965891,0.9630156561174745,0.955642937355655,0.4229395389556885
DDoS,ID3,0.9622904031394934,0.9491117809965891,0.9630156561174745,0.955642937355655,0.43133974075317383
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.2168233394622803
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.108423948287964
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.1191041469573975
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,4.183205842971802
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.1885433197021484
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.071636438369751
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.0874061584472656
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,4.200140953063965
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.288641929626465
DDoS,AdaBoost,0.9580449518373172,0.9431035252677987,0.9597849251412655,0.9508192321663499,3.0996499061584473
DDoS,MLP,0.7018551551908669,0.35095261880976164,0.4999491740787802,0.4124059283483219,43.46039366722107
DDoS,MLP,0.7191580449518373,0.7910378767244155,0.5319348144633356,0.4796831082553865,22.813741445541382
DDoS,MLP,0.7018908312522297,0.5176318074237937,0.5000090184833283,0.4125342196607078,73.25921964645386
DDoS,MLP,0.7681412772029967,0.7796322563395903,0.8331884596871514,0.7607800256222157,7.122380495071411
DDoS,MLP,0.7882625758116304,0.7630261555595685,0.6971248223488054,0.7149244738667374,6.536378622055054
DDoS,MLP,0.7018908312522297,0.3509579364229905,0.4999745870393901,0.4124182458494047,30.982850313186646
DDoS,MLP,0.7051730288976097,0.8000202478019454,0.5058590181411431,0.4253356034784524,21.560735940933228
DDoS,MLP,0.7906171958615769,0.753985176554654,0.723007382837659,0.734606089762907,12.06424069404602
DDoS,MLP,0.7206207634677132,0.7923788365246276,0.5345950237134404,0.4848383387137359,34.46734666824341
DDoS,MLP,0.7169818052087049,0.7756497500656372,0.5287663460010327,0.4740933938814909,28.591014623641968
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,4.4369635581970215
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.2498443126678467
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.250791311264038
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.3235323429107666
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,4.4601969718933105
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.196072578430176
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.2569937705993652
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.494736909866333
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,4.2864909172058105
DDoS,Nearest Neighbors,0.9258294684266857,0.9054658095356711,0.9225479724761364,0.913257747224877,3.2150039672851562
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.028628110885620117
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.02634596824645996
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.02594614028930664
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.025418758392333984
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.025712013244628906
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.026081085205078125
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.027243852615356445
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.025516271591186523
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.02593827247619629
DoS GoldenEye,Naive Bayes,0.8263969732246799,0.8223660468384965,0.7415318763445107,0.7651678598189245,0.0254209041595459
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.03564858436584473
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.03876328468322754
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.0387415885925293
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.038230180740356445
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.06585168838500977
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.0406641960144043
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.03893280029296875
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.0391077995300293
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.03853011131286621
DoS GoldenEye,QDA,0.9426658905704307,0.9282993451502417,0.9354724337133312,0.931771570251166,0.03937339782714844
DoS GoldenEye,Random Forest,0.9886495925494762,0.9859764389561831,0.9868063499072495,0.9863901387920654,0.17968463897705078
DoS GoldenEye,Random Forest,0.9912689173457508,0.9906328647280811,0.9883810086659598,0.9894978948414063,0.15472722053527832
DoS GoldenEye,Random Forest,0.9816647264260768,0.9744452150034746,0.9821318771373799,0.978174712801289,0.13328313827514648
DoS GoldenEye,Random Forest,0.9885040745052387,0.985603060369913,0.986845637597537,0.9862215276574874,0.13894224166870117
DoS GoldenEye,Random Forest,0.9883585564610011,0.985495033453613,0.9865996956398388,0.986045135012608,0.14336466789245605
DoS GoldenEye,Random Forest,0.9893771827706636,0.9871840757555619,0.9873229855757761,0.9872534956803296,0.16991257667541504
DoS GoldenEye,Random Forest,0.9882130384167637,0.9849915880055046,0.986781598154119,0.9858807182055085,0.13677120208740234
DoS GoldenEye,Random Forest,0.9887951105937136,0.9859514380210203,0.9871949066889403,0.9865703497421079,0.14316534996032715
DoS GoldenEye,Random Forest,0.9885040745052387,0.9854710454507869,0.9869882524215297,0.9862254375588124,0.141984224319458
DoS GoldenEye,Random Forest,0.9890861466821886,0.9868349062221686,0.9869737164843728,0.9869042763839002,0.13921856880187988
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.0634613037109375
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.05913138389587402
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.06030631065368652
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.06340408325195312
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.058802127838134766
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.0657186508178711
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.06592464447021484
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.05857586860656738
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.059356689453125
DoS GoldenEye,ID3,0.9889406286379511,0.9867277745266748,0.9867277745266748,0.9867277745266748,0.06005287170410156
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.7750356197357178
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.7685303688049316
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.9353861808776855
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,1.1195433139801025
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,1.1217982769012451
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,1.1134517192840576
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.7718682289123535
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.775115966796875
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.7708547115325928
DoS GoldenEye,AdaBoost,0.9818102444703143,0.9769582150396738,0.9795255226152245,0.9782294732634995,0.766573429107666
DoS GoldenEye,MLP,0.8317811408614668,0.7968677686799683,0.8200851480637674,0.8061692771734013,9.942784070968628
DoS GoldenEye,MLP,0.7366123399301513,0.7614010890032368,0.8101255915135336,0.7304869605674302,5.446582794189453
DoS GoldenEye,MLP,0.8898428405122235,0.8617210313628108,0.9093738700977171,0.8769683691811689,4.359372854232788
DoS GoldenEye,MLP,0.6529394644935972,0.552960672503285,0.5424948466036783,0.5420999109244786,5.211080551147461
DoS GoldenEye,MLP,0.6324214202561118,0.5321680486243626,0.5274978762792515,0.52685525362226,2.372192144393921
DoS GoldenEye,MLP,0.8263969732246799,0.8118305590458689,0.8717392106498205,0.815319981271356,7.902310371398926
DoS GoldenEye,MLP,0.6319848661233993,0.5266194637973918,0.5220537612143993,0.5203750037360123,1.778733730316162
DoS GoldenEye,MLP,0.6167054714784633,0.7135395392843237,0.7252692629883427,0.6163539992268094,5.566287040710449
DoS GoldenEye,MLP,0.6817520372526193,0.5859324371863949,0.5603865522454617,0.5599896346658886,3.923429250717163
DoS GoldenEye,MLP,0.7689173457508731,0.8641395108303112,0.6111555490635147,0.6120258747636298,7.654958009719849
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.8538246154785156
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7526462078094482
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7875931262969971
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7046897411346436
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.764702320098877
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7291610240936279
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7720005512237549
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7663683891296387
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.7722017765045166
DoS GoldenEye,Nearest Neighbors,0.9783178114086146,0.9724234224522499,0.9757621379903629,0.9740714856358972,0.8161125183105469
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.34386467933654785
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3604106903076172
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3368034362792969
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3498659133911133
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3530552387237549
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.34057116508483887
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.35360217094421387
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3452770709991455
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.33899831771850586
DoS Hulk,Naive Bayes,0.34208859217387066,0.6498867846942863,0.5418716278492897,0.30806054634032964,0.3558204174041748
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.527991533279419
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.7657263278961182
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.7749810218811035
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.7353131771087646
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.8221826553344727
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.7883217334747314
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.6985733509063721
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.8100848197937012
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.8104922771453857
DoS Hulk,QDA,0.4148981531114468,0.6625136764709806,0.5925636407169541,0.40162451324704274,0.8326435089111328
DoS Hulk,Random Forest,0.9392329808488865,0.941464472179485,0.9066871010044599,0.9219983867581574,3.848564624786377
DoS Hulk,Random Forest,0.9254605038740802,0.941373513505207,0.8749729124247587,0.9009613779034891,3.494394302368164
DoS Hulk,Random Forest,0.9504105550411773,0.9448737903906468,0.9314439166799973,0.9378387841489755,3.440455913543701
DoS Hulk,Random Forest,0.9027825154719555,0.9288712477193602,0.8335474490235208,0.8663165346517325,4.542814016342163
DoS Hulk,Random Forest,0.9506359339213488,0.9450974893209889,0.9317911250689238,0.9381302220959693,3.5056331157684326
DoS Hulk,Random Forest,0.9064190341601287,0.9419402751996255,0.8342425009486728,0.8699921390000225,3.3231616020202637
DoS Hulk,Random Forest,0.9505201988207203,0.9448690268181019,0.9317367812575548,0.9379966571797516,3.9696340560913086
DoS Hulk,Random Forest,0.9332939427903124,0.9398314547475222,0.8939237427234248,0.9133089994789507,4.0489866733551025
DoS Hulk,Random Forest,0.9066078651137859,0.9421362135264193,0.8345314546646992,0.870274228670709,3.364943742752075
DoS Hulk,Random Forest,0.9085266312557868,0.9427476395842893,0.838157363788687,0.8733728561677931,3.2764599323272705
DoS Hulk,ID3,0.9590967789094099,0.945111122757847,0.9554435716202592,0.9500763145352764,1.2132022380828857
DoS Hulk,ID3,0.9590967789094099,0.945111122757847,0.9554435716202592,0.9500763145352764,1.8331429958343506
DoS Hulk,ID3,0.9590967789094099,0.945111122757847,0.9554435716202592,0.9500763145352764,1.719146728515625
